Airport_ID	Type	Name	Latitude_Deg	Longitude_Deg	Iata_Code	Airport_Radius
14453	small_airport	Spartanburg Downtown Memorial Airport	34.915699005127	-81.956497192383	SPA	[(34.96560940231269, -81.956497192383), (34.953932587544955, -81.9173728295842), (34.92436585464493, -81.8965551909578), (34.89074380653416, -81.9037850809794), (34.86879857319113, -81.93567955375661), (34.86879857319113, -81.97731483100938), (34.89074380653416, -82.00920930378659), (34.92436585464493, -82.01643919380818), (34.953932587544955, -81.9956215551818), (34.96560940231269, -81.956497192383)]
14456	small_airport	Albert Whitted Airport	27.7651	-82.626999	SPG	[(27.81501039718568, -82.626999), (27.803333582417952, -82.59074286074872), (27.773766849517926, -82.57145137199521), (27.740144801407162, -82.57815123572827), (27.718199568064122, -82.6077075112465), (27.718199568064122, -82.64629048875351), (27.740144801407162, -82.67584676427174), (27.773766849517926, -82.6825466280048), (27.803333582417952, -82.66325513925129), (27.81501039718568, -82.626999)]
14458	medium_airport	Abraham Lincoln Capital Airport	39.844101	-89.677902	SPI	[(39.92728499530947, -89.677902), (39.90782363736326, -89.60826108280449), (39.85854574919655, -89.57120592473733), (39.80250900234527, -89.58407504608037), (39.76593361344021, -89.64084684193286), (39.76593361344021, -89.71495715806715), (39.80250900234527, -89.77172895391963), (39.85854574919655, -89.78459807526269), (39.90782363736326, -89.74754291719553), (39.92728499530947, -89.677902)]
14459	small_airport	Spanish Fork Municipal Airport/Woodhouse Field	40.145027	-111.667694	0	[(40.19493739718568, -111.667694), (40.18326058241795, -111.62572493050179), (40.15369384951793, -111.60339365505602), (40.120071801407164, -111.6111492256283), (40.098126568064124, -111.64536272455426), (40.098126568064124, -111.69002527544575), (40.120071801407164, -111.72423877437171), (40.15369384951793, -111.73199434494398), (40.18326058241795, -111.70966306949822), (40.19493739718568, -111.667694)]
14460	medium_airport	Wichita Falls Municipal Airport / Sheppard Air Force Base	33.9888	-98.491898	SPS	[(34.071983995309466, -98.491898), (34.05252263736325, -98.42741046021433), (34.00324474919655, -98.39309735699355), (33.94720800234526, -98.40501417268233), (33.91063261344021, -98.45758489677922), (33.91063261344021, -98.52621110322079), (33.94720800234526, -98.57878182731768), (34.00324474919655, -98.59069864300645), (34.05252263736325, -98.55638553978567), (34.071983995309466, -98.491898)]
14464	medium_airport	San Carlos Airport	37.51313	-122.250838	SQL	[(37.596313995309465, -122.25083800000002), (37.57685263736325, -122.1834291368128), (37.527574749196546, -122.14756162987696), (37.47153800234526, -122.16001828431068), (37.434962613440206, -122.21497049306416), (37.434962613440206, -122.28670550693586), (37.47153800234526, -122.34165771568934), (37.527574749196546, -122.35411437012306), (37.57685263736325, -122.31824686318721), (37.596313995309465, -122.25083800000002)]
14466	small_airport	Searcy Municipal Airport	35.210602	-91.737503	SRC	[(35.26051239718568, -91.737503), (35.248835582417954, -91.69823704638321), (35.21926884951793, -91.67734406885617), (35.18564680140716, -91.68460012380339), (35.16370156806413, -91.71661002247298), (35.16370156806413, -91.75839597752704), (35.18564680140716, -91.79040587619662), (35.21926884951793, -91.79766193114384), (35.248835582417954, -91.7767689536168), (35.26051239718568, -91.737503)]
14467	small_airport	Seminole Municipal Airport	35.2747	-96.675201	0	[(35.32461039718569, -96.675201), (35.312933582417955, -96.63590399756146), (35.28336684951793, -96.61499449930146), (35.24974480140716, -96.62225629183902), (35.22779956806413, -96.65429150173999), (35.22779956806413, -96.69611049826), (35.24974480140716, -96.72814570816098), (35.28336684951793, -96.73540750069853), (35.312933582417955, -96.71449800243853), (35.32461039718569, -96.675201)]
14468	large_airport	Sarasota Bradenton International Airport	27.394631	-82.554359	SRQ	[(27.89373497185681, -82.554359), (27.77696682417952, -82.19302006228797), (27.48129949517926, -82.00075562936638), (27.145079014071598, -82.06752836618037), (26.925626680641223, -82.3620945670784), (26.925626680641223, -82.74662343292161), (27.145079014071598, -83.04118963381963), (27.48129949517926, -83.10796237063363), (27.77696682417952, -82.91569793771204), (27.89373497185681, -82.554359)]
14470	medium_airport	Shaw Air Force Base	33.972698	-80.470596	SSC	[(34.05588199530946, -80.470596), (34.03642063736325, -80.40612067439969), (33.98714274919654, -80.37181407021119), (33.93110600234526, -80.38372862880973), (33.8945306134402, -80.4362893958115), (33.8945306134402, -80.5049026041885), (33.93110600234526, -80.55746337119025), (33.98714274919654, -80.56937792978881), (34.03642063736325, -80.53507132560031), (34.05588199530946, -80.470596)]
14471	medium_airport	Stinson Municipal Airport	29.336999893188	-98.471099853516	SSF	[(29.420183888497466, -98.471099853516), (29.400722530551253, -98.40976408788269), (29.351444642384546, -98.3771280086603), (29.295407895533263, -98.38846240002663), (29.258832506628206, -98.43846377429362), (29.258832506628206, -98.50373593273838), (29.295407895533263, -98.55373730700536), (29.351444642384546, -98.56507169837168), (29.400722530551253, -98.53243561914931), (29.420183888497466, -98.471099853516)]
14472	medium_airport	St Simons Island Airport	31.1518	-81.391296	SSI	[(31.234983995309467, -81.391296), (31.215522637363257, -81.32881684912688), (31.166244749196547, -81.29557238732572), (31.110208002345264, -81.3071180677443), (31.073632613440207, -81.35805153819882), (31.073632613440207, -81.42454046180117), (31.110208002345264, -81.4754739322557), (31.166244749196547, -81.48701961267427), (31.215522637363257, -81.45377515087311), (31.234983995309467, -81.391296)]
14474	medium_airport	Saint Cloud Regional Airport	45.5466	-94.059898	STC	[(45.62978399530947, -94.059898), (45.610322637363254, -93.983548674309), (45.56104474919655, -93.94292404663706), (45.505008002345264, -93.95703283176432), (45.46843261344021, -94.01927337232806), (45.46843261344021, -94.10052262767195), (45.505008002345264, -94.16276316823568), (45.56104474919655, -94.17687195336295), (45.610322637363254, -94.136247325691), (45.62978399530947, -94.059898)]
14475	small_airport	Stevens Point Municipal Airport	44.5452003479	-89.530296325684	STE	[(44.59511074508568, -89.530296325684), (44.58343393031795, -89.4852817232053), (44.55386719741793, -89.46132995350798), (44.52024514930716, -89.46964831582767), (44.498299915964125, -89.50634455598667), (44.498299915964125, -89.55424809538134), (44.52024514930716, -89.59094433554034), (44.55386719741793, -89.59926269786003), (44.58343393031795, -89.57531092816271), (44.59511074508568, -89.530296325684)]
14477	medium_airport	Rosecrans Memorial Airport	39.771900177002	-94.909698486328	STJ	[(39.85508417231147, -94.909698486328), (39.83562281436526, -94.84013066827174), (39.78634492619855, -94.80311440544419), (39.73030817934727, -94.81597001861228), (39.69373279044221, -94.87268222350043), (39.69373279044221, -94.94671474915555), (39.73030817934727, -95.00342695404372), (39.78634492619855, -95.0162825672118), (39.83562281436526, -94.97926630438424), (39.85508417231147, -94.909698486328)]
14479	large_airport	St. Louis Lambert International Airport	38.748697	-90.370003	STL	[(39.247800971856805, -90.370003), (39.13103282417952, -89.9586446506528), (38.83536549517926, -89.73976544470396), (38.499145014071594, -89.81578139518837), (38.27969268064122, -90.15112379405116), (38.27969268064122, -90.58888220594883), (38.499145014071594, -90.92422460481164), (38.83536549517926, -91.00024055529605), (39.13103282417952, -90.78136134934721), (39.247800971856805, -90.370003)]
14480	medium_airport	Saint Paul Downtown Holman Field	44.93479	-93.060036	STP	[(45.01797399530947, -93.060036), (44.998512637363255, -92.98450442355758), (44.94923474919655, -92.94431491117254), (44.893198002345265, -92.95827258234651), (44.85662261344021, -93.01984648761497), (44.85662261344021, -93.10022551238504), (44.893198002345265, -93.16179941765348), (44.94923474919655, -93.17575708882747), (44.998512637363255, -93.13556757644241), (45.01797399530947, -93.060036)]
14481	medium_airport	Charles M. Schulz Sonoma County Airport	38.50899887	-122.8130035	STS	[(38.59218286530947, -122.8130035), (38.572721507363255, -122.74467259575886), (38.52344361919655, -122.70831448102554), (38.467406872345265, -122.72094152175924), (38.43083148344021, -122.7766453852667), (38.43083148344021, -122.8493616147333), (38.467406872345265, -122.90506547824076), (38.52344361919655, -122.91769251897446), (38.572721507363255, -122.88133440424114), (38.59218286530947, -122.8130035)]
14482	small_airport	Witham Field	27.18169975	-80.22109985	SUA	[(27.231610147185684, -80.22109985), (27.219933332417956, -80.18503516514295), (27.190366599517926, -80.16584554714483), (27.15674455140716, -80.17251003153582), (27.134799318064125, -80.20191023200188), (27.134799318064125, -80.24028946799812), (27.15674455140716, -80.26968966846417), (27.190366599517926, -80.27635415285518), (27.219933332417956, -80.25716453485705), (27.231610147185684, -80.22109985)]
14487	medium_airport	Spirit of St Louis Airport	38.662102	-90.652	SUS	[(38.745285995309466, -90.652), (38.72582463736325, -90.58352325535579), (38.67654674919654, -90.54708754056485), (38.62051000234526, -90.55974153151573), (38.583934613440206, -90.61556428520906), (38.583934613440206, -90.68843571479096), (38.62051000234526, -90.74425846848429), (38.67654674919654, -90.75691245943516), (38.72582463736325, -90.72047674464423), (38.745285995309466, -90.652)]
14490	small_airport	Richard I Bong Memorial Airport	46.688612	-92.095041	SUW	[(46.738522397185676, -92.095041), (46.72684558241795, -92.04827202650117), (46.69727884951793, -92.02338677548168), (46.66365680140716, -92.0320293324623), (46.641711568064125, -92.07015574898051), (46.641711568064125, -92.11992625101948), (46.66365680140716, -92.15805266753767), (46.69727884951793, -92.1666952245183), (46.72684558241795, -92.14180997349882), (46.738522397185676, -92.095041)]
14491	medium_airport	Sioux Gateway Airport / Brigadier General Bud Day Field	42.397605	-96.382237	SUX	[(42.48078899530947, -96.382237), (42.461327637363254, -96.3098323496475), (42.41204974919654, -96.271306639883), (42.356013002345264, -96.28468647847085), (42.31943761344021, -96.34371129023549), (42.31943761344021, -96.4207627097645), (42.356013002345264, -96.47978752152915), (42.41204974919654, -96.49316736011701), (42.461327637363254, -96.4546416503525), (42.48078899530947, -96.382237)]
14493	medium_airport	Grant County Airport	32.636701	-108.154736	SVC	[(32.71988499530947, -108.154736), (32.70042363736326, -108.09124094017159), (32.651145749196544, -108.0574559245059), (32.59510900234527, -108.0691893373115), (32.55853361344021, -108.12095098433429), (32.55853361344021, -108.18852101566571), (32.59510900234527, -108.24028266268851), (32.651145749196544, -108.25201607549411), (32.70042363736326, -108.21823105982841), (32.71988499530947, -108.154736)]
14495	small_airport	Statesville Regional Airport	35.765301	-80.953903	SVH	[(35.815211397185685, -80.953903), (35.80353458241795, -80.91436507038551), (35.77396784951793, -80.89332737745276), (35.74034580140716, -80.90063369153295), (35.718400568064126, -80.93286530706727), (35.718400568064126, -80.97494069293273), (35.74034580140716, -81.00717230846706), (35.77396784951793, -81.01447862254724), (35.80353458241795, -80.9934409296145), (35.815211397185685, -80.953903)]
14496	medium_airport	Hunter Army Air Field	32.00999832	-81.14569855	SVN	[(32.09318231530947, -81.14569855), (32.07372095736326, -81.08264142666492), (32.02444306919654, -81.04908943214018), (31.968406322345263, -81.0607419175528), (31.931830933440207, -81.11214655547526), (31.931830933440207, -81.17925054452473), (31.968406322345263, -81.2306551824472), (32.02444306919654, -81.24230766785983), (32.07372095736326, -81.20875567333509), (32.09318231530947, -81.14569855)]
14497	medium_airport	New York Stewart International Airport	41.504101	-74.104797	SWF	[(41.58728499530947, -74.104797), (41.567823637363254, -74.03340021866273), (41.51854574919655, -73.9954107848), (41.462509002345264, -74.00860437672173), (41.42593361344021, -74.06680756613727), (41.42593361344021, -74.14278643386274), (41.462509002345264, -74.20098962327829), (41.51854574919655, -74.21418321520001), (41.567823637363254, -74.17619378133728), (41.58728499530947, -74.104797)]
14498	small_airport	Sherman Municipal Airport	33.624199	-96.586098	0	[(33.674109397185674, -96.586098), (33.66243258241795, -96.54756999614918), (33.63286584951793, -96.52706967349121), (33.599243801407155, -96.53418936083348), (33.57729856806412, -96.56559767734205), (33.57729856806412, -96.60659832265797), (33.599243801407155, -96.63800663916655), (33.63286584951793, -96.64512632650882), (33.66243258241795, -96.62462600385085), (33.674109397185674, -96.586098)]
14499	medium_airport	Stillwater Regional Airport	36.162132	-97.085581	SWO	[(36.24531599530946, -97.085581), (36.22585463736325, -97.0193524625159), (36.17657674919654, -96.9841129937688), (36.12054000234526, -96.99635153282857), (36.0839646134402, -97.05034153125291), (36.0839646134402, -97.12082046874711), (36.12054000234526, -97.17481046717145), (36.17657674919654, -97.18704900623122), (36.22585463736325, -97.15180953748413), (36.24531599530946, -97.085581)]
14500	small_airport	Seward Municipal Airport	40.86470032	-97.10919952	0	[(40.914610717185674, -97.10919952), (40.90293390241795, -97.06677770140529), (40.87336716951793, -97.04420552319702), (40.839745121407155, -97.0520447584207), (40.81779988806412, -97.08662734179175), (40.81779988806412, -97.13177169820825), (40.839745121407155, -97.16635428157932), (40.87336716951793, -97.17419351680299), (40.90293390241795, -97.15162133859472), (40.914610717185674, -97.10919952)]
